SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,02,013,Alaska,Aleutians East Borough,1,0,3420,2299,1121,552,186,307,38,349,317,992,502,19,17,80,61,618,234,324,54,393,347,1022,526,22,25,1911,987,235,89,269,31,342,302,972,499,19,16,74,50,295,127,284,43,383,326,1001,520,22,23,388,134,317,97,38,7,7,15,20,3,0,1,6,11,323,107,40,11,10,21,21,6,0,2
050,02,013,Alaska,Aleutians East Borough,1,1,58,29,29,7,4,0,3,12,9,4,4,0,0,6,9,12,10,3,5,15,15,5,7,0,1,26,27,5,3,0,3,11,8,4,4,0,0,6,9,10,9,3,5,14,14,5,7,0,1,3,2,2,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,2,70,27,43,3,8,2,2,15,17,2,6,1,0,4,10,6,15,3,6,17,21,4,9,1,2,24,30,2,3,1,1,15,14,2,6,1,0,3,6,4,7,2,4,16,15,4,8,1,2,3,13,1,5,1,1,0,3,0,0,0,0,1,4,2,8,1,2,1,6,0,1,0,0
050,02,013,Alaska,Aleutians East Borough,1,3,77,39,38,11,7,1,4,17,14,3,6,0,2,7,5,18,11,4,8,19,15,5,7,0,2,34,33,7,5,1,3,17,14,3,6,0,2,6,3,13,7,3,5,19,15,5,7,0,2,5,5,4,2,0,1,0,0,0,0,0,0,1,2,5,4,1,3,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,4,79,49,30,5,6,4,2,14,12,18,7,0,0,8,3,12,8,6,2,18,13,21,9,0,1,45,27,4,5,4,1,14,11,16,7,0,0,7,3,10,7,6,1,17,12,19,9,0,1,4,3,1,1,0,1,0,1,2,0,0,0,1,0,2,1,0,1,1,1,2,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,5,264,209,55,54,9,53,3,16,13,76,26,4,1,6,3,59,12,54,3,19,13,79,28,4,2,171,51,27,5,47,3,14,13,75,26,4,1,4,3,30,8,47,3,17,13,77,28,4,2,38,4,27,4,6,0,2,0,1,0,0,0,2,0,29,4,7,0,2,0,2,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,6,306,246,60,54,8,72,9,18,12,96,25,2,5,4,1,58,9,72,9,20,13,97,25,3,5,209,52,26,4,65,7,17,12,95,25,2,4,4,0,30,4,65,7,19,12,96,25,3,4,37,8,28,4,7,2,1,0,1,0,0,1,0,1,28,5,7,2,1,1,1,0,0,1
050,02,013,Alaska,Aleutians East Borough,1,7,226,170,56,30,7,30,1,11,21,89,17,3,5,7,5,37,12,31,3,11,24,94,19,4,6,141,52,8,5,24,1,11,21,88,17,3,5,7,3,15,8,25,2,11,23,93,18,4,5,29,4,22,2,6,0,0,0,1,0,0,0,0,2,22,4,6,1,0,1,1,1,0,1
050,02,013,Alaska,Aleutians East Borough,1,8,295,212,83,48,9,38,1,22,25,98,41,0,1,6,6,52,15,39,2,26,28,100,42,1,2,179,74,21,5,33,1,22,22,97,40,0,1,6,5,25,10,34,2,26,24,99,41,1,2,33,9,27,4,5,0,0,3,1,1,0,0,0,1,27,5,5,0,0,4,1,1,0,0
050,02,013,Alaska,Aleutians East Borough,1,9,368,252,116,88,25,29,4,15,18,111,66,1,0,8,3,95,28,30,5,22,18,112,68,1,0,186,99,27,8,25,4,15,18,111,66,1,0,7,3,33,11,26,5,21,18,112,68,1,0,66,17,61,17,4,0,0,0,0,0,0,0,1,0,62,17,4,0,1,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,10,404,283,121,87,32,32,1,15,20,143,67,1,1,5,0,91,32,33,1,19,20,144,67,1,1,215,90,24,5,30,0,15,17,140,67,1,1,5,0,28,5,31,0,19,17,141,67,1,1,68,31,63,27,2,1,0,3,3,0,0,0,0,0,63,27,2,1,0,3,3,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,11,387,250,137,49,17,24,2,17,20,150,94,7,1,3,3,51,18,25,3,19,22,151,96,7,1,212,125,19,10,21,1,17,16,145,94,7,1,3,3,21,11,22,2,19,18,146,96,7,1,38,12,30,7,3,1,0,4,5,0,0,0,0,0,30,7,3,1,0,4,5,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,12,303,195,108,44,18,13,1,32,25,100,61,0,0,6,3,47,20,13,2,37,27,104,62,0,0,157,94,16,5,9,1,30,25,96,60,0,0,6,3,19,7,9,2,35,27,100,61,0,0,38,14,28,13,4,0,2,0,4,1,0,0,0,0,28,13,4,0,2,0,4,1,0,0
050,02,013,Alaska,Aleutians East Borough,1,13,217,130,87,36,9,4,3,21,21,64,52,0,0,5,2,40,10,5,3,23,23,67,53,0,0,112,85,19,7,4,3,21,21,63,52,0,0,5,2,23,8,5,3,23,23,66,53,0,0,18,2,17,2,0,0,0,0,1,0,0,0,0,0,17,2,0,0,0,0,1,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,14,115,65,50,21,8,0,2,20,20,22,15,0,0,2,5,23,12,0,2,22,23,22,18,0,1,60,46,16,4,0,2,20,20,22,15,0,0,2,5,18,8,0,2,22,23,22,18,0,1,5,4,5,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,15,109,57,52,9,8,3,0,35,31,9,12,0,0,1,1,10,9,3,0,36,31,9,13,0,0,55,46,8,4,3,0,34,31,9,11,0,0,1,0,9,4,3,0,35,31,9,11,0,0,2,6,1,4,0,0,1,0,0,1,0,0,0,1,1,5,0,0,1,0,0,2,0,0
050,02,013,Alaska,Aleutians East Borough,1,16,85,50,35,4,5,0,0,41,27,5,2,0,1,0,0,4,5,0,0,41,27,5,2,0,1,49,35,4,5,0,0,41,27,4,2,0,1,0,0,4,5,0,0,41,27,4,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,17,26,16,10,2,4,0,0,13,4,0,1,0,0,1,1,3,5,0,0,14,5,0,1,0,0,16,10,2,4,0,0,13,4,0,1,0,0,1,1,3,5,0,0,14,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,1,18,31,20,11,0,2,2,0,15,8,2,0,0,0,1,1,0,3,3,0,15,9,3,0,0,0,20,11,0,2,2,0,15,8,2,0,0,0,1,1,0,3,3,0,15,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,0,3418,2294,1124,548,189,307,38,349,314,991,503,19,17,80,63,614,245,323,62,390,336,1023,523,24,24,1909,989,234,91,269,31,342,299,971,500,19,16,74,52,294,137,282,49,381,318,1002,517,24,22,385,135,314,98,38,7,7,15,20,3,0,1,6,11,320,108,41,13,9,18,21,6,0,2
050,02,013,Alaska,Aleutians East Borough,2,1,58,29,29,7,4,0,3,12,8,4,4,0,0,6,10,13,13,1,8,14,10,6,7,1,1,26,27,5,3,0,3,11,7,4,4,0,0,6,10,11,12,1,8,13,9,6,7,1,1,3,2,2,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,2,70,27,43,3,8,2,2,15,16,2,6,1,0,4,11,5,18,3,8,18,19,4,8,1,1,24,31,2,3,1,1,15,14,2,6,1,0,3,7,3,9,2,5,17,15,4,8,1,1,3,12,1,5,1,1,0,2,0,0,0,0,1,4,2,9,1,3,1,4,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,3,78,39,39,11,8,1,4,17,14,3,6,0,2,7,5,18,13,4,8,18,15,5,7,1,2,34,34,7,6,1,3,17,14,3,6,0,2,6,3,13,9,3,5,18,15,5,7,1,2,5,5,4,2,0,1,0,0,0,0,0,0,1,2,5,4,1,3,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,4,78,49,29,5,6,4,2,14,12,18,6,0,0,8,3,13,9,6,5,17,12,20,6,1,0,45,26,4,5,4,1,14,11,16,6,0,0,7,3,11,8,5,4,17,11,18,6,1,0,4,3,1,1,0,1,0,1,2,0,0,0,1,0,2,1,1,1,0,1,2,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,5,261,207,54,52,8,53,3,16,13,76,26,4,1,6,3,58,11,53,3,19,13,79,28,4,2,169,50,26,4,46,3,14,13,75,26,4,1,4,3,30,7,46,3,16,13,77,28,4,2,38,4,26,4,7,0,2,0,1,0,0,0,2,0,28,4,7,0,3,0,2,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,6,304,245,59,54,8,71,9,17,12,96,24,2,5,5,1,59,9,72,9,19,12,98,25,2,5,210,51,26,4,66,7,16,12,95,24,2,4,5,0,31,4,67,7,18,12,97,24,2,4,35,8,28,4,5,2,1,0,1,0,0,1,0,1,28,5,5,2,1,0,1,1,0,1
050,02,013,Alaska,Aleutians East Borough,2,7,225,171,54,29,7,31,1,12,20,89,17,3,5,7,4,35,10,32,3,14,22,93,18,4,6,142,50,8,5,24,1,12,20,88,17,3,5,7,2,14,7,25,2,14,21,92,17,4,5,29,4,21,2,7,0,0,0,1,0,0,0,0,2,21,3,7,1,0,1,1,1,0,1
050,02,013,Alaska,Aleutians East Borough,2,8,294,210,84,48,10,38,1,19,24,99,41,0,1,6,7,51,17,40,3,24,26,101,43,0,2,177,73,21,5,33,1,19,20,98,40,0,1,6,6,24,11,35,2,24,22,100,42,0,2,33,11,27,5,5,0,0,4,1,1,0,0,0,1,27,6,5,1,0,4,1,1,0,0
050,02,013,Alaska,Aleutians East Borough,2,9,368,252,116,89,25,29,4,17,18,109,66,1,0,7,3,95,27,31,5,21,19,110,67,2,1,186,99,28,8,25,4,17,18,109,66,1,0,6,3,33,10,26,5,21,19,110,67,2,1,66,17,61,17,4,0,0,0,0,0,0,0,1,0,62,17,5,0,0,0,0,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,10,407,285,122,87,33,32,1,15,20,145,67,1,1,5,0,92,33,32,1,19,20,146,67,1,1,217,91,24,6,30,0,15,17,142,67,1,1,5,0,29,6,30,0,19,17,143,67,1,1,68,31,63,27,2,1,0,3,3,0,0,0,0,0,63,27,2,1,0,3,3,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,11,385,248,137,48,18,24,2,17,19,149,94,7,1,3,3,50,19,24,3,20,21,150,96,7,1,210,125,18,11,21,1,17,15,144,94,7,1,3,3,20,12,21,2,20,17,145,96,7,1,38,12,30,7,3,1,0,4,5,0,0,0,0,0,30,7,3,1,0,4,5,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,12,303,194,109,44,19,13,1,31,25,100,61,0,0,6,3,46,22,14,1,35,28,105,61,0,0,156,94,16,5,9,1,29,25,96,60,0,0,6,3,18,8,10,1,33,28,101,60,0,0,38,15,28,14,4,0,2,0,4,1,0,0,0,0,28,14,4,0,2,0,4,1,0,0
050,02,013,Alaska,Aleutians East Borough,2,13,213,127,86,35,9,4,3,21,20,62,52,0,0,5,2,40,11,5,3,23,22,64,52,0,0,110,84,19,7,4,3,21,20,61,52,0,0,5,2,24,9,5,3,23,22,63,52,0,0,17,2,16,2,0,0,0,0,1,0,0,0,0,0,16,2,0,0,0,0,1,0,0,0
050,02,013,Alaska,Aleutians East Borough,2,14,121,69,52,22,7,0,2,22,21,23,17,0,0,2,5,24,11,0,2,24,24,23,20,0,1,64,49,17,4,0,2,22,21,23,17,0,0,2,5,19,8,0,2,24,24,23,20,0,1,5,3,5,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
