SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,24,001,Maryland,Allegany County,1,0,68106,35759,32347,30155,29846,4391,1211,81,75,349,446,25,28,758,741,30878,30542,4931,1768,215,196,461,540,48,59,34885,31845,29443,29469,4319,1152,60,57,344,442,18,25,701,700,30112,30130,4827,1687,175,159,447,530,39,55,874,502,712,377,72,59,21,18,5,4,7,3,57,41,766,412,104,81,40,37,14,10,9,4
050,24,001,Maryland,Allegany County,1,1,3111,1610,1501,1414,1278,63,84,7,3,20,21,1,2,105,113,1518,1389,149,179,14,9,31,35,3,2,1547,1445,1371,1243,55,69,4,3,20,21,1,2,96,107,1466,1348,136,161,8,8,30,33,3,2,63,56,43,35,8,15,3,0,0,0,0,0,9,6,52,41,13,18,6,1,1,2,0,0
050,24,001,Maryland,Allegany County,1,2,3245,1668,1577,1490,1401,51,51,4,3,21,24,0,2,102,96,1589,1496,137,132,9,9,33,34,2,3,1622,1521,1461,1363,45,45,1,0,21,23,0,2,94,88,1552,1450,124,122,6,2,32,33,2,3,46,56,29,38,6,6,3,3,0,1,0,0,8,8,37,46,13,10,3,7,1,1,0,0
050,24,001,Maryland,Allegany County,1,3,3426,1825,1601,1658,1438,56,51,3,4,15,12,3,2,90,94,1746,1529,130,133,9,8,26,21,5,4,1789,1552,1631,1395,51,50,3,2,15,12,3,2,86,91,1715,1483,123,131,7,4,26,21,5,4,36,49,27,43,5,1,0,2,0,0,0,0,4,3,31,46,7,2,2,4,0,0,0,0
050,24,001,Maryland,Allegany County,1,4,4666,2364,2302,1908,1826,288,319,6,3,42,34,3,5,117,115,2021,1934,383,413,16,16,62,45,7,10,2307,2258,1866,1797,281,313,3,2,41,33,1,4,115,109,1978,1901,375,402,13,12,59,44,5,9,57,44,42,29,7,6,3,1,1,1,2,1,2,6,43,33,8,11,3,4,3,1,2,1
050,24,001,Maryland,Allegany County,1,5,5684,3052,2632,2347,2241,568,229,6,2,32,67,1,3,98,90,2440,2326,648,305,18,9,42,79,4,7,2992,2589,2294,2201,564,226,6,2,32,67,1,3,95,90,2385,2286,642,302,17,9,41,79,4,7,60,43,53,40,4,3,0,0,0,0,0,0,3,0,55,40,6,3,1,0,1,0,0,0
050,24,001,Maryland,Allegany County,1,6,4398,2576,1822,1867,1663,631,66,7,4,17,41,2,2,52,46,1916,1707,665,102,13,10,28,45,8,5,2460,1782,1767,1639,624,56,4,2,16,40,1,2,48,43,1812,1681,656,90,9,7,26,43,6,5,116,40,100,24,7,10,3,2,1,1,1,0,4,3,104,26,9,12,4,3,2,2,2,0
050,24,001,Maryland,Allegany County,1,7,4309,2685,1624,1894,1478,712,67,4,9,30,38,5,3,40,29,1928,1502,736,90,14,17,41,44,7,3,2539,1576,1777,1442,701,61,3,9,29,37,3,3,26,24,1798,1463,719,81,6,14,38,42,4,3,146,48,117,36,11,6,1,0,1,1,2,0,14,5,130,39,17,9,8,3,3,2,3,0
050,24,001,Maryland,Allegany County,1,8,4132,2407,1725,1772,1606,576,37,9,6,24,48,1,2,25,26,1795,1631,591,52,18,11,27,52,1,5,2313,1689,1692,1579,573,33,4,3,24,48,1,1,19,25,1709,1603,585,48,10,8,27,52,1,3,94,36,80,27,3,4,5,3,0,0,0,1,6,1,86,28,6,4,8,3,0,0,0,2
050,24,001,Maryland,Allegany County,1,9,3832,2238,1594,1719,1506,466,39,2,2,29,27,3,1,19,19,1737,1523,475,51,9,4,33,33,3,2,2162,1575,1652,1489,458,38,2,2,29,27,2,1,19,18,1670,1505,467,49,9,4,33,33,2,2,76,19,67,17,8,1,0,0,0,0,1,0,0,1,67,18,8,2,0,0,0,0,1,0
