SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,08,001,Colorado,Adams County,1,0,519572,263804,255768,225266,218365,11475,9891,6547,6081,11308,12069,641,633,8567,8729,233085,226382,14864,13243,9936,9650,14174,14945,1186,1176,153882,151172,126742,124726,9343,7825,1498,1530,10448,11201,374,397,5477,5493,131797,129821,11804,10279,2744,2802,12728,13468,703,723,109922,104596,98524,93639,2132,2066,5049,4551,860,868,267,236,3090,3236,101288,96561,3060,2964,7192,6848,1446,1477,483,453
050,08,001,Colorado,Adams County,1,1,34554,17682,16872,14180,13473,874,815,690,629,818,739,76,73,1044,1143,15161,14567,1409,1381,933,897,1217,1185,119,116,8658,8266,6532,6154,604,607,69,75,714,635,47,39,692,756,7194,6888,976,997,125,139,1031,990,72,62,9024,8606,7648,7319,270,208,621,554,104,104,29,34,352,387,7967,7679,433,384,808,758,186,195,47,54
050,08,001,Colorado,Adams County,1,2,36898,18673,18225,15426,14814,877,916,510,525,738,812,56,57,1066,1101,16437,15858,1410,1484,759,794,1156,1208,106,102,9166,8900,7024,6635,653,701,82,70,649,726,24,37,734,731,7726,7342,1033,1107,152,136,1003,1044,57,64,9507,9325,8402,8179,224,215,428,455,89,86,32,20,332,370,8711,8516,377,377,607,658,153,164,49,38
050,08,001,Colorado,Adams County,1,3,40188,20728,19460,17349,16166,920,888,511,522,787,775,50,46,1111,1063,18390,17170,1496,1419,809,839,1162,1125,99,94,9295,8768,7098,6657,684,664,87,94,708,697,30,23,688,633,7763,7267,1090,1036,144,145,985,952,51,46,11433,10692,10251,9509,236,224,424,428,79,78,20,23,423,430,10627,9903,406,383,665,694,177,173,48,48
050,08,001,Colorado,Adams County,1,4,36695,18880,17815,15825,14947,784,752,535,504,821,707,45,35,870,870,16636,15759,1226,1162,802,789,1071,980,84,84,8220,7719,6224,5921,563,513,101,97,752,645,27,23,553,520,6751,6418,908,821,147,147,949,843,47,44,10660,10096,9601,9026,221,239,434,407,69,62,18,12,317,350,9885,9341,318,341,655,642,122,137,37,40
050,08,001,Colorado,Adams County,1,5,32733,16806,15927,14029,13357,698,675,535,463,739,645,49,48,756,739,14733,14038,1055,1028,824,730,947,856,83,97,7775,7390,5961,5731,542,490,129,97,664,583,27,31,452,458,6385,6159,818,760,206,170,817,741,46,55,9031,8537,8068,7626,156,185,406,366,75,62,22,17,304,281,8348,7879,237,268,618,560,130,115,37,42
050,08,001,Colorado,Adams County,1,6,40534,20911,19623,17513,16404,1036,830,500,499,1060,1093,47,69,755,728,18189,17076,1324,1106,807,792,1305,1329,114,118,12196,11448,9726,9065,843,677,137,149,990,1032,29,47,471,478,10156,9512,1056,901,239,244,1181,1225,68,78,8715,8175,7787,7339,193,153,363,350,70,61,18,22,284,250,8033,7564,268,205,568,548,124,104,46,40
050,08,001,Colorado,Adams County,1,7,43323,22528,20795,19026,17603,1093,840,582,444,1120,1220,53,53,654,635,19605,18179,1291,1010,850,739,1389,1455,115,103,14053,12902,11455,10546,941,668,128,125,1056,1141,28,33,445,389,11845,10904,1094,797,234,222,1287,1336,74,65,8475,7893,7571,7057,152,172,454,319,64,79,25,20,209,246,7760,7275,197,213,616,517,102,119,41,38
050,08,001,Colorado,Adams County,1,8,42009,21821,20188,18579,17267,1020,783,600,454,1001,1084,50,40,571,560,19077,17754,1163,917,881,719,1228,1317,104,97,13099,12358,10819,10197,832,623,140,131,938,1028,26,23,344,356,11123,10515,925,721,240,223,1125,1226,62,62,8722,7830,7760,7070,188,160,460,323,63,56,24,17,227,204,7954,7239,238,196,641,496,103,91,42,35
050,08,001,Colorado,Adams County,1,9,36669,19103,17566,16582,15067,826,642,455,414,744,917,49,39,447,487,16979,15502,929,746,718,694,895,1080,95,82,11120,10386,9338,8611,686,499,124,119,691,854,28,28,253,275,9566,8853,753,569,220,221,802,985,51,54,7983,7180,7244,6456,140,143,331,295,53,63,21,11,194,212,7413,6649,176,177,498,473,93,95,44,28
050,08,001,Colorado,Adams County,1,10,33457,17454,16003,15130,13676,763,615,391,378,768,918,37,49,365,367,15450,13992,834,688,599,606,893,1035,73,79,10521,9715,8786,7970,655,500,108,117,721,865,24,33,227,230,8984,8165,709,555,202,221,824,963,47,57,6933,6288,6344,5706,108,115,283,261,47,53,13,16,138,137,6466,5827,125,133,397,385,69,72,26,22
050,08,001,Colorado,Adams County,1,11,30450,15524,14926,13509,12990,692,534,314,338,682,767,47,29,280,268,13751,13230,735,572,510,524,754,847,70,54,10025,9666,8482,8201,602,454,85,91,644,718,33,23,179,179,8634,8359,634,485,192,198,706,786,50,43,5499,5260,5027,4789,90,80,229,247,38,49,14,6,101,89,5117,4871,101,87,318,326,48,61,20,11
050,08,001,Colorado,Adams County,1,12,29832,15104,14728,13303,13071,639,464,339,316,564,642,35,27,224,208,13492,13248,675,497,511,473,615,692,52,40,10516,10400,9137,9123,577,406,91,112,525,609,24,16,162,134,9270,9235,600,435,207,202,568,648,39,25,4588,4328,4166,3948,62,58,248,204,39,33,11,11,62,74,4222,4013,75,62,304,271,47,44,13,15
050,08,001,Colorado,Adams County,1,13,26792,13415,13377,11891,11928,555,434,280,232,495,539,17,24,177,220,12041,12108,582,472,420,416,533,575,28,43,9933,9997,8725,8855,512,381,87,85,474,515,7,12,128,149,8833,8970,532,411,184,205,506,543,14,26,3482,3380,3166,3073,43,53,193,147,21,24,10,12,49,71,3208,3138,50,61,236,211,27,32,14,17
050,08,001,Colorado,Adams County,1,14,20488,9811,10677,8954,9659,310,286,116,152,323,408,9,17,99,155,9039,9792,327,305,200,285,338,432,17,29,7462,8123,6747,7294,290,264,43,66,310,387,6,12,66,100,6802,7377,300,281,99,147,321,404,11,20,2349,2554,2207,2365,20,22,73,86,13,21,3,5,33,55,2237,2415,27,24,101,138,17,28,6,9
050,08,001,Colorado,Adams County,1,15,15263,7195,8068,6516,7372,215,172,94,120,288,307,12,12,70,85,6578,7447,226,184,158,196,295,315,12,16,5586,6203,5037,5638,199,158,36,57,275,297,8,5,31,48,5063,5677,208,166,63,98,276,304,8,7,1609,1865,1479,1734,16,14,58,63,13,10,4,7,39,37,1515,1770,18,18,95,98,19,11,4,9
050,08,001,Colorado,Adams County,1,16,9102,3974,5128,3628,4684,87,123,54,58,171,201,3,6,31,56,3659,4736,90,138,80,98,173,210,6,10,3059,3962,2780,3601,82,110,22,29,155,186,2,5,18,31,2798,3629,84,118,38,53,156,191,2,7,915,1166,848,1083,5,13,32,29,16,15,1,1,13,25,861,1107,6,20,42,45,17,19,4,3
050,08,001,Colorado,Adams County,1,17,5588,2290,3298,2079,3014,53,71,27,24,100,154,4,7,27,28,2104,3039,57,77,48,41,108,160,4,9,1729,2578,1547,2342,48,63,17,11,97,144,3,6,17,12,1563,2354,52,66,28,18,103,146,3,6,561,720,532,672,5,8,10,13,3,10,1,1,10,16,541,685,5,11,20,23,5,14,1,3
050,08,001,Colorado,Adams County,1,18,4997,1905,3092,1747,2873,33,51,14,9,89,141,2,2,20,16,1764,2887,35,57,27,18,95,144,5,3,1469,2391,1324,2185,30,47,12,5,85,139,1,1,17,14,1341,2197,32,53,24,13,88,141,1,2,436,701,423,688,3,4,2,4,4,2,1,1,3,2,423,690,3,4,3,5,7,3,4,1
050,08,001,Colorado,Adams County,2,0,520163,264066,256097,225394,218552,11505,9922,6561,6096,11329,12091,655,649,8622,8787,233103,226493,14914,13271,10188,9921,14172,14996,1302,1301,153797,151067,126572,124544,9367,7834,1489,1525,10468,11222,386,404,5515,5538,131569,129592,11889,10327,2878,2955,12706,13479,780,791,110269,105030,98822,94008,2138,2088,5072,4571,861,869,269,245,3107,3249,101534,96901,3025,2944,7310,6966,1466,1517,522,510
