SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,53,001,Washington,Adams County,1,0,20613,10556,10057,9297,8901,258,197,674,625,118,147,28,17,181,170,9459,9053,317,262,764,695,164,194,49,37,3604,3557,3321,3278,69,55,55,43,62,84,8,3,89,94,3402,3362,96,91,97,72,88,113,17,14,6952,6500,5976,5623,189,142,619,582,56,63,20,14,92,76,6057,5691,221,171,667,623,76,81,32,23
050,53,001,Washington,Adams County,1,1,1924,978,946,754,709,61,30,123,160,11,14,4,5,25,28,776,733,70,41,138,170,16,26,6,5,193,208,176,184,4,4,4,1,3,4,0,0,6,15,182,197,6,9,7,6,4,11,0,0,785,738,578,525,57,26,119,159,8,10,4,5,19,13,594,536,64,32,131,164,12,15,6,5
050,53,001,Washington,Adams County,1,2,2123,1078,1045,870,823,38,36,125,136,17,16,7,4,21,30,889,849,43,47,131,145,25,24,11,11,263,239,229,204,9,8,4,8,8,3,0,0,13,16,241,218,12,15,7,9,14,9,2,4,815,806,641,619,29,28,121,128,9,13,7,4,8,14,648,631,31,32,124,136,11,15,9,7
050,53,001,Washington,Adams County,1,3,2243,1175,1068,1042,943,31,17,67,70,12,12,1,4,22,22,1062,964,42,27,77,77,16,17,3,7,266,237,235,203,16,10,1,3,5,8,0,1,9,12,243,214,20,18,5,4,8,11,0,2,909,831,807,740,15,7,66,67,7,4,1,3,13,10,819,750,22,9,72,73,8,6,3,5
050,53,001,Washington,Adams County,1,4,1793,956,837,864,743,15,13,47,51,7,11,0,1,23,18,885,758,23,19,57,57,14,19,3,5,215,180,190,156,5,4,7,2,6,6,0,1,7,11,196,165,9,8,9,5,8,10,0,3,741,657,674,587,10,9,40,49,1,5,0,0,16,7,689,593,14,11,48,52,6,9,3,2
050,53,001,Washington,Adams County,1,5,1443,770,673,691,611,14,11,38,32,9,6,5,0,13,13,702,623,21,13,45,38,10,12,5,2,172,155,145,136,6,7,7,1,5,5,2,0,7,6,150,141,10,7,11,4,6,9,2,1,598,518,546,475,8,4,31,31,4,1,3,0,6,7,552,482,11,6,34,34,4,3,3,1
050,53,001,Washington,Adams County,1,6,1297,671,626,599,550,10,11,40,46,8,11,0,0,14,8,611,557,11,15,47,49,13,12,3,1,180,180,166,164,2,2,2,5,3,4,0,0,7,5,172,168,3,3,5,8,6,5,1,1,491,446,433,386,8,9,38,41,5,7,0,0,7,3,439,389,8,12,42,41,7,7,2,0
050,53,001,Washington,Adams County,1,7,1239,666,573,556,492,17,29,76,29,7,16,0,1,10,6,563,498,22,32,78,32,12,17,2,1,202,197,192,176,2,4,0,1,3,10,0,1,5,5,196,181,4,6,2,3,5,11,1,1,464,376,364,316,15,25,76,28,4,6,0,0,5,1,367,317,18,26,76,29,7,6,1,0
050,53,001,Washington,Adams County,1,8,1141,574,567,510,520,11,9,35,21,5,8,3,0,10,9,519,528,13,14,41,27,7,10,5,0,175,192,165,180,0,1,3,1,3,7,0,0,4,3,169,183,0,3,5,2,4,7,2,0,399,375,345,340,11,8,32,20,2,1,3,0,6,6,350,345,13,11,36,25,3,3,3,0
050,53,001,Washington,Adams County,1,9,1123,569,554,498,510,12,9,45,20,7,6,0,0,7,9,503,517,14,12,48,25,11,8,0,1,177,180,170,175,1,0,1,0,1,2,0,0,4,3,173,178,3,1,2,1,3,3,0,0,392,374,328,335,11,9,44,20,6,4,0,0,3,6,330,339,11,11,46,24,8,5,0,1
