SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,42,001,Pennsylvania,Adams County,1,0,103852,51489,52363,48862,49810,1148,943,240,211,388,526,39,37,812,836,49631,50596,1596,1433,436,397,595,724,64,68,47424,48797,45320,46713,928,737,105,100,359,495,22,25,690,727,45982,47407,1297,1153,260,251,545,678,39,49,4065,3566,3542,3097,220,206,135,111,29,31,17,12,122,109,3649,3189,299,280,176,146,50,46,25,19
050,42,001,Pennsylvania,Adams County,1,1,4965,2517,2448,2295,2199,59,72,26,23,25,29,2,4,110,121,2401,2319,138,158,36,29,50,58,3,7,2180,2123,2028,1941,33,40,6,6,17,20,2,3,94,113,2119,2054,99,120,12,11,41,49,3,4,337,325,267,258,26,32,20,17,8,9,0,1,16,8,282,265,39,38,24,18,9,9,0,3
050,42,001,Pennsylvania,Adams County,1,2,5621,2902,2719,2632,2464,84,94,22,19,30,36,10,8,124,98,2750,2559,171,166,32,25,62,58,12,10,2466,2326,2271,2157,48,45,6,7,22,28,5,5,114,84,2381,2240,128,108,14,9,52,48,6,6,436,393,361,307,36,49,16,12,8,8,5,3,10,14,369,319,43,58,18,16,10,10,6,4
050,42,001,Pennsylvania,Adams County,1,3,6288,3221,3067,2962,2822,100,82,17,14,29,32,1,1,112,116,3070,2934,180,167,30,21,55,57,2,4,2776,2643,2573,2432,81,65,5,7,29,32,0,1,88,106,2660,2535,140,143,11,10,54,57,1,4,445,424,389,390,19,17,12,7,0,0,1,0,24,10,410,399,40,24,19,11,1,0,1,0
050,42,001,Pennsylvania,Adams County,1,4,6880,3479,3401,3240,3135,89,108,19,17,30,49,2,0,99,92,3336,3220,151,173,30,25,57,72,4,6,3024,3002,2831,2794,71,79,5,7,30,47,1,0,86,75,2916,2867,127,129,13,11,52,67,2,4,455,399,409,341,18,29,14,10,0,2,1,0,13,17,420,353,24,44,17,14,5,5,2,2
050,42,001,Pennsylvania,Adams County,1,5,6499,3287,3212,3065,2970,92,93,13,11,40,25,1,1,76,112,3138,3072,141,166,27,29,59,53,3,9,2915,2894,2731,2693,75,80,2,7,39,23,0,1,68,90,2796,2775,119,139,13,19,57,49,2,7,372,318,334,277,17,13,11,4,1,2,1,0,8,22,342,297,22,27,14,10,2,4,1,2
050,42,001,Pennsylvania,Adams County,1,6,5589,2842,2747,2668,2600,79,59,15,15,16,19,3,2,61,52,2724,2649,109,88,27,25,34,33,9,4,2576,2520,2433,2392,65,56,7,6,16,16,1,2,54,48,2483,2437,91,82,17,15,33,30,6,4,266,227,235,208,14,3,8,9,0,3,2,0,7,4,241,212,18,6,10,10,1,3,3,0
050,42,001,Pennsylvania,Adams County,1,7,5713,2885,2828,2714,2693,88,50,15,10,23,41,4,5,41,29,2748,2720,105,64,27,20,39,50,8,5,2593,2553,2464,2441,73,39,5,5,21,41,3,1,27,26,2487,2466,84,51,11,13,34,50,4,1,292,275,250,252,15,11,10,5,2,0,1,4,14,3,261,254,21,13,16,7,5,0,4,4
050,42,001,Pennsylvania,Adams County,1,8,5725,2924,2801,2785,2647,71,56,10,18,34,46,1,0,23,34,2806,2678,81,68,19,30,43,58,3,1,2654,2572,2545,2456,56,36,7,7,33,45,1,0,12,28,2556,2483,59,44,10,17,40,55,1,1,270,229,240,191,15,20,3,11,1,1,0,0,11,6,250,195,22,24,9,13,3,3,2,0
050,42,001,Pennsylvania,Adams County,1,9,5449,2794,2655,2625,2547,100,37,12,12,27,28,2,5,28,26,2651,2573,107,47,26,21,37,36,3,6,2520,2468,2383,2384,81,29,5,5,27,28,1,4,23,18,2404,2402,86,33,16,12,35,34,2,5,274,187,242,163,19,8,7,7,0,0,1,1,5,8,247,171,21,14,10,9,2,2,1,1
