SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,25,001,Massachusetts,Barnstable County,1,0,228996,110325,118671,100871,109660,4381,3948,935,844,1848,1943,76,70,2214,2206,102899,111652,5550,5144,1581,1507,2460,2540,178,186,106015,114849,97665,106595,3970,3605,776,688,1579,1910,53,51,1972,2000,99464,108400,4963,4642,1352,1299,2168,2482,144,157,4310,3822,3206,3065,411,343,159,156,269,33,23,19,242,206,3435,3252,587,502,229,208,292,58,34,29
050,25,001,Massachusetts,Barnstable County,1,1,8283,4226,4057,3427,3294,367,320,55,64,89,99,5,7,283,273,3696,3558,538,486,87,85,190,199,12,14,3787,3617,3134,3000,298,246,44,38,85,93,3,5,223,235,3344,3228,423,381,59,55,180,189,9,9,439,440,293,294,69,74,11,26,4,6,2,2,60,38,352,330,115,105,28,30,10,10,3,5
050,25,001,Massachusetts,Barnstable County,1,2,8794,4546,4248,3772,3511,316,335,87,67,88,85,5,4,278,246,4038,3747,478,490,117,91,194,169,13,12,4155,3850,3495,3225,255,287,66,54,87,76,5,4,247,204,3730,3423,393,408,87,68,191,156,13,11,391,398,277,286,61,48,21,13,1,9,0,0,31,42,308,324,85,82,30,23,3,13,0,1
050,25,001,Massachusetts,Barnstable County,1,3,10377,5237,5140,4471,4474,264,254,75,58,142,85,4,0,281,269,4744,4731,447,432,112,82,227,164,9,10,4876,4837,4234,4239,236,231,53,38,96,84,4,0,253,245,4480,4473,395,390,82,56,181,162,9,10,361,303,237,235,28,23,22,20,46,1,0,0,28,24,264,258,52,42,30,26,46,2,0,0
050,25,001,Massachusetts,Barnstable County,1,4,10989,5854,5135,5076,4469,253,229,64,52,210,140,8,3,243,242,5308,4696,420,394,91,82,272,208,17,11,5496,4834,4845,4223,234,208,49,41,146,139,0,2,222,221,5057,4433,387,353,72,67,205,206,7,10,358,301,231,246,19,21,15,11,64,1,8,1,21,21,251,263,33,41,19,15,67,2,10,1
050,25,001,Massachusetts,Barnstable County,1,5,11465,6325,5140,5596,4471,295,225,70,57,143,178,4,4,217,205,5798,4667,424,342,114,94,208,246,13,16,6017,4908,5340,4288,276,211,61,45,143,178,2,0,195,186,5523,4465,389,313,99,76,204,243,11,11,308,232,256,183,19,14,9,12,0,0,2,4,22,19,275,202,35,29,15,18,4,3,2,5
050,25,001,Massachusetts,Barnstable County,1,6,10531,5512,5019,4814,4315,349,378,70,51,124,135,6,2,149,138,4952,4440,432,462,113,83,165,167,16,10,5177,4801,4524,4128,329,359,63,45,122,135,5,2,134,132,4648,4247,402,439,100,76,162,167,14,9,335,218,290,187,20,19,7,6,2,0,1,0,15,6,304,193,30,23,13,7,3,0,2,1
050,25,001,Massachusetts,Barnstable County,1,7,10193,5129,5064,4492,4506,373,267,56,44,97,142,9,7,102,98,4582,4595,425,324,79,74,130,171,20,11,4776,4803,4233,4301,311,240,49,33,96,138,4,3,83,88,4305,4381,349,290,67,59,128,165,13,6,353,261,259,205,62,27,7,11,1,4,5,4,19,10,277,214,76,34,12,15,2,6,7,5
050,25,001,Massachusetts,Barnstable County,1,8,10549,5330,5219,4732,4661,341,263,53,49,95,134,6,4,103,108,4824,4761,391,318,87,83,124,162,11,12,5032,4953,4502,4449,301,235,41,38,91,131,6,3,91,97,4583,4539,342,282,72,70,119,157,11,10,298,266,230,212,40,28,12,11,4,3,0,1,12,11,241,222,49,36,15,13,5,5,0,2
050,25,001,Massachusetts,Barnstable County,1,9,9925,4873,5052,4307,4501,293,274,45,42,120,139,3,5,105,91,4399,4577,335,316,92,78,146,166,9,14,4575,4831,4055,4320,270,251,35,32,119,138,2,4,94,86,4137,4392,306,288,79,66,143,165,6,13,298,221,252,181,23,23,10,10,1,1,1,1,11,5,262,185,29,28,13,12,3,1,3,1
