SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,35,001,New Mexico,Bernalillo County,1,0,676444,333321,343123,277983,285674,13177,11589,21264,23172,9236,11102,505,519,11156,11067,288001,295709,17567,15704,25683,27763,13238,14985,1263,1313,164719,168374,126252,128222,9967,8029,13627,15682,8183,10000,201,192,6489,6249,131946,133788,12670,10481,15531,17675,11086,12685,644,624,168602,174749,151731,157452,3210,3560,7637,7490,1053,1102,304,327,4667,4818,156055,161921,4897,5223,10152,10088,2152,2300,619,689
050,35,001,New Mexico,Bernalillo County,1,1,35798,18166,17632,13475,12955,802,808,2070,2089,484,515,37,39,1298,1226,14619,14072,1470,1394,2485,2480,935,950,103,110,6560,6228,4252,3962,430,457,802,804,373,410,12,10,691,585,4844,4479,793,740,972,947,655,663,44,40,11606,11404,9223,8993,372,351,1268,1285,111,105,25,29,607,641,9775,9593,677,654,1513,1533,280,287,59,70
050,35,001,New Mexico,Bernalillo County,1,2,39350,20237,19113,15038,14226,932,850,2303,2307,575,511,34,41,1355,1178,16273,15297,1616,1442,2715,2656,1054,916,103,105,7442,6923,4812,4483,605,548,863,887,468,385,4,8,690,612,5432,5021,943,866,1004,1022,780,640,46,40,12795,12190,10226,9743,327,302,1440,1420,107,126,30,33,665,566,10841,10276,673,576,1711,1634,274,276,57,65
050,35,001,New Mexico,Bernalillo County,1,3,43834,22476,21358,17817,16830,1071,977,1640,1619,533,592,56,38,1359,1302,19093,18044,1737,1583,2003,1986,1021,1080,134,107,7941,7619,5170,4859,638,573,982,1014,419,491,8,4,724,678,5839,5478,1028,912,1101,1125,734,810,39,33,14535,13739,12647,11971,433,404,658,605,114,101,48,34,635,624,13254,12566,709,671,902,861,287,270,95,74
050,35,001,New Mexico,Bernalillo County,1,4,43181,21909,21272,17849,17082,862,928,1572,1540,497,633,29,30,1100,1059,18870,18072,1337,1393,1891,1871,925,1004,83,100,7955,7591,5286,4892,535,559,1053,1030,409,544,8,9,664,557,5893,5409,859,825,1172,1136,714,786,37,36,13954,13681,12563,12190,327,369,519,510,88,89,21,21,436,502,12977,12663,478,568,719,735,211,218,46,64
050,35,001,New Mexico,Bernalillo County,1,5,43178,21921,21257,17637,17063,1013,853,1684,1712,560,625,26,27,1001,977,18538,17950,1459,1269,2031,2042,911,990,86,86,8849,8372,5896,5494,700,532,1199,1211,472,541,10,11,572,583,6391,6019,999,822,1322,1338,722,783,53,45,13072,12885,11741,11569,313,321,485,501,88,84,16,16,429,394,12147,11931,460,447,709,704,189,207,33,41
050,35,001,New Mexico,Bernalillo County,1,6,49015,24902,24113,19940,19226,1182,970,1935,1994,784,908,33,42,1028,973,20827,20083,1600,1340,2316,2380,1188,1254,115,115,11661,10973,7907,7346,913,674,1470,1510,705,822,15,21,651,600,8455,7859,1220,954,1614,1663,1027,1073,75,76,13241,13140,12033,11880,269,296,465,484,79,86,18,21,377,373,12372,12224,380,386,702,717,161,181,40,39
050,35,001,New Mexico,Bernalillo County,1,7,50182,25591,24591,20732,19819,1095,893,1983,2055,938,959,42,64,801,801,21423,20550,1400,1177,2286,2380,1254,1257,109,124,12751,11828,9138,8333,787,593,1471,1553,849,863,15,25,491,461,9559,8759,980,777,1577,1670,1095,1079,54,60,12840,12763,11594,11486,308,300,512,502,89,96,27,39,310,340,11864,11791,420,400,709,710,159,178,55,64
050,35,001,New Mexico,Bernalillo County,1,8,48678,24485,24193,20229,19738,979,847,1689,1810,870,1062,37,45,681,691,20836,20341,1179,1056,1985,2107,1137,1338,85,103,11846,11347,8664,8004,779,594,1194,1356,774,956,17,13,418,424,9023,8365,914,729,1329,1489,986,1169,42,47,12639,12846,11565,11734,200,253,495,454,96,106,20,32,263,267,11813,11976,265,327,656,618,151,169,43,56
050,35,001,New Mexico,Bernalillo County,1,9,42293,21414,20879,17892,17294,834,686,1392,1543,688,806,37,19,571,531,18392,17769,973,835,1680,1773,917,1032,94,68,10254,9713,7634,7034,662,434,983,1189,629,735,16,8,330,313,7907,7312,756,511,1100,1276,804,916,51,39,11160,11166,10258,10260,172,252,409,354,59,71,21,11,241,218,10485,10457,217,324,580,497,113,116,43,29
