SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,39,001,Ohio,Adams County,1,0,27477,13719,13758,13319,13345,82,54,89,78,17,83,3,3,209,195,13525,13533,159,134,192,177,48,101,4,11,13558,13619,13181,13226,77,51,78,70,16,80,3,3,203,189,13381,13409,152,126,179,168,45,98,4,10,161,139,138,119,5,3,11,8,1,3,0,0,6,6,144,124,7,8,13,9,3,3,0,1
050,39,001,Ohio,Adams County,1,1,1715,876,839,844,811,5,8,1,1,0,1,0,0,26,18,869,829,22,21,5,3,6,4,0,0,859,831,828,803,5,8,1,1,0,1,0,0,25,18,852,821,22,21,5,3,5,4,0,0,17,8,16,8,0,0,0,0,0,0,0,0,1,0,17,8,0,0,0,0,1,0,0,0
050,39,001,Ohio,Adams County,1,2,1739,914,825,881,789,6,3,4,6,1,5,1,1,21,21,902,810,19,18,8,7,4,10,2,1,891,800,865,769,2,3,4,4,1,3,1,1,18,20,883,789,14,17,6,5,4,8,2,1,23,25,16,20,4,0,0,2,0,2,0,0,3,1,19,21,5,1,2,2,0,2,0,0
050,39,001,Ohio,Adams County,1,3,2017,1043,974,1011,946,2,3,4,5,2,2,1,0,23,18,1034,963,15,17,10,7,6,3,1,2,1035,960,1004,934,2,3,4,5,2,2,1,0,22,16,1026,949,14,15,10,7,6,3,1,2,8,14,7,12,0,0,0,0,0,0,0,0,1,2,8,14,1,2,0,0,0,0,0,0
050,39,001,Ohio,Adams County,1,4,1799,936,863,910,848,11,4,2,3,0,3,0,0,13,5,923,853,18,7,5,4,3,4,0,0,924,851,900,837,11,4,1,3,0,2,0,0,12,5,912,842,18,7,4,4,2,3,0,0,12,12,10,11,0,0,1,0,0,1,0,0,1,0,11,11,0,0,1,0,1,1,0,0
050,39,001,Ohio,Adams County,1,5,1394,691,703,671,683,3,6,6,5,0,1,0,0,11,8,682,688,8,10,11,8,1,3,0,3,683,698,663,680,3,5,6,5,0,1,0,0,11,7,674,685,8,8,11,8,1,3,0,2,8,5,8,3,0,1,0,0,0,0,0,0,0,1,8,3,0,2,0,0,0,0,0,1
050,39,001,Ohio,Adams County,1,6,1556,764,792,736,762,9,4,4,5,0,4,0,0,15,17,750,777,12,10,14,16,3,5,0,1,753,780,726,753,9,4,3,3,0,4,0,0,15,16,740,767,12,9,13,14,3,5,0,1,11,12,10,9,0,0,1,2,0,0,0,0,0,1,10,10,0,1,1,2,0,0,0,0
050,39,001,Ohio,Adams County,1,7,1508,726,782,700,766,7,1,9,5,2,0,0,0,8,10,708,775,10,4,14,12,2,1,0,0,717,770,694,754,7,1,6,5,2,0,0,0,8,10,702,763,10,4,11,12,2,1,0,0,9,12,6,12,0,0,3,0,0,0,0,0,0,0,6,12,0,0,3,0,0,0,0,0
050,39,001,Ohio,Adams County,1,8,1429,684,745,663,731,4,6,6,0,2,2,0,0,9,6,672,737,6,8,13,4,2,2,0,0,673,739,652,726,4,5,6,0,2,2,0,0,9,6,661,732,6,7,13,4,2,2,0,0,11,6,11,5,0,1,0,0,0,0,0,0,0,0,11,5,0,1,0,0,0,0,0,0
050,39,001,Ohio,Adams County,1,9,1669,833,836,816,795,4,2,8,2,3,26,0,0,2,11,818,806,5,5,9,8,3,28,0,0,817,832,804,791,4,2,5,2,2,26,0,0,2,11,806,802,5,5,6,8,2,28,0,0,16,4,12,4,0,0,3,0,1,0,0,0,0,0,12,4,0,0,3,0,1,0,0,0
