SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,11,001,District of Columbia,District of Columbia,1,0,689545,328643,360902,159519,158501,143598,171011,2251,1913,13274,17938,537,545,9464,10994,167026,167214,149423,178004,4853,5021,17082,22367,1032,1038,288699,322108,129502,129556,138130,165190,692,701,12669,17462,159,169,7547,9030,135407,136610,142660,170874,2467,2939,16059,21397,542,562,39944,38794,30017,28945,5468,5821,1559,1212,605,476,378,376,1917,1964,31619,30604,6763,7130,2386,2082,1023,970,490,476
050,11,001,District of Columbia,District of Columbia,1,1,42909,22059,20850,9111,8517,10294,9954,209,185,893,792,95,64,1457,1338,10342,9663,11099,10707,459,430,1648,1474,137,103,18291,17200,6747,6225,9608,9173,37,36,733,661,12,12,1154,1093,7730,7166,10219,9771,169,191,1396,1251,39,43,3768,3650,2364,2292,686,781,172,149,160,131,83,52,303,245,2612,2497,880,936,290,239,252,223,98,60
050,11,001,District of Columbia,District of Columbia,1,2,37927,19344,18583,6388,6393,10903,10406,196,153,647,496,70,98,1140,1037,7316,7241,11716,11095,447,389,1076,919,97,131,15924,15227,4214,4101,10285,9808,27,20,526,445,9,7,863,846,4899,4777,10883,10364,164,184,904,826,36,31,3420,3356,2174,2292,618,598,169,133,121,51,61,91,277,191,2417,2464,833,731,283,205,172,93,61,100
050,11,001,District of Columbia,District of Columbia,1,3,30432,15160,15272,4647,4784,9377,9354,167,114,291,288,19,34,659,698,5175,5334,9856,9858,307,289,526,559,45,47,12577,12603,2811,2825,8946,8959,25,20,265,267,2,8,528,524,3224,3219,9310,9338,128,123,491,487,21,15,2583,2669,1836,1959,431,395,142,94,26,21,17,26,131,174,1951,2115,546,520,179,166,35,72,24,32
050,11,001,District of Columbia,District of Columbia,1,4,35900,16926,18974,6767,7681,8758,9649,88,104,636,806,36,25,641,709,7295,8231,9168,10124,221,292,913,1123,83,59,14698,16694,5162,5994,8391,9276,17,29,620,785,7,9,501,601,5574,6459,8709,9671,112,173,852,1079,41,33,2228,2280,1605,1687,367,373,71,75,16,21,29,16,140,108,1721,1772,459,453,109,119,61,44,42,26
050,11,001,District of Columbia,District of Columbia,1,5,48982,21828,27154,10426,13109,9451,11109,139,105,1051,1819,34,32,727,980,11012,13928,9871,11686,314,315,1398,2268,81,71,19255,24645,8446,11172,9106,10790,52,51,1032,1791,15,14,604,827,8928,11866,9447,11258,174,193,1347,2208,51,43,2573,2509,1980,1937,345,319,87,54,19,28,19,18,123,153,2084,2062,424,428,140,122,51,60,30,28
050,11,001,District of Columbia,District of Columbia,1,6,77633,35297,42336,19570,23301,12739,14849,196,168,1744,2675,34,26,1014,1317,20423,24450,13278,15561,435,454,2185,3259,101,77,31541,38286,16607,20090,12298,14368,74,78,1712,2630,14,14,836,1106,17315,21055,12713,14958,234,266,2118,3161,66,57,3756,4050,2963,3211,441,481,122,90,32,45,20,12,178,211,3108,3395,565,603,201,188,67,98,35,20
050,11,001,District of Columbia,District of Columbia,1,7,80163,38689,41474,23337,23546,12081,13553,218,156,2040,2911,70,41,943,1267,24138,24608,12561,14229,456,431,2467,3509,116,113,34321,37295,19846,20200,11594,13097,103,71,1969,2859,32,26,777,1042,20506,21061,11970,13639,259,251,2360,3402,65,88,4368,4179,3491,3346,487,456,115,85,71,52,38,15,166,225,3632,3547,591,590,197,180,107,107,51,25
050,11,001,District of Columbia,District of Columbia,1,8,63906,31277,32629,18907,17339,9562,11960,263,146,1688,2223,36,55,821,906,19556,18065,10062,12509,519,378,1984,2596,93,108,27233,29002,15714,14562,9159,11439,63,50,1631,2195,10,21,656,735,16224,15147,9548,11881,235,195,1900,2520,59,60,4044,3627,3193,2777,403,521,200,96,57,28,26,34,165,171,3332,2918,514,628,284,183,84,76,34,48
050,11,001,District of Columbia,District of Columbia,1,9,46081,23036,23045,12679,10854,8411,9909,177,102,1229,1529,29,34,511,617,13081,11344,8708,10353,335,295,1418,1710,68,72,19725,20376,10027,8780,8018,9548,53,39,1207,1508,9,13,411,488,10339,9159,8256,9895,167,174,1377,1669,39,41,3311,2669,2652,2074,393,361,124,63,22,21,20,21,100,129,2742,2185,452,458,168,121,41,41,29,31
050,11,001,District of Columbia,District of Columbia,1,10,37792,19119,18673,9711,7787,7895,9213,161,112,905,1118,26,21,421,422,10013,8072,8185,9514,339,289,1029,1250,47,47,16404,16504,7552,6117,7601,8903,35,35,882,1099,10,7,324,343,7775,6343,7826,9153,160,166,987,1217,27,29,2715,2169,2159,1670,294,310,126,77,23,19,16,14,97,79,2238,1729,359,361,179,123,42,33,20,18
