SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,33,001,New Hampshire,Belknap County,1,0,63705,31673,32032,30476,30888,283,136,111,79,286,440,26,21,491,468,30944,31335,469,311,300,266,438,574,47,42,31023,31459,29972,30412,235,113,89,68,281,433,4,6,442,427,30395,30821,394,258,254,243,425,559,23,25,650,573,504,476,48,23,22,11,5,7,22,15,49,41,549,514,75,53,46,23,13,15,24,17
050,33,001,New Hampshire,Belknap County,1,1,2648,1372,1276,1298,1205,10,6,4,4,12,14,5,4,43,43,1339,1246,32,27,11,10,30,33,5,5,1328,1236,1265,1173,8,6,3,4,12,14,0,0,40,39,1303,1211,28,24,9,10,29,31,0,0,44,40,33,32,2,0,1,0,0,0,5,4,3,4,36,35,4,3,2,0,1,2,5,5
050,33,001,New Hampshire,Belknap County,1,2,3118,1584,1534,1485,1436,12,12,5,3,11,23,10,6,61,54,1541,1490,40,43,17,7,37,44,14,6,1507,1482,1433,1403,7,8,2,2,10,21,0,0,55,48,1483,1451,33,35,10,6,34,40,4,0,77,52,52,33,5,4,3,1,1,2,10,6,6,6,58,39,7,8,7,1,3,4,10,6
050,33,001,New Hampshire,Belknap County,1,3,3621,1817,1804,1699,1705,23,15,3,4,14,25,2,0,76,55,1771,1757,58,45,16,12,48,43,5,3,1757,1741,1649,1650,21,14,3,2,13,25,0,0,71,50,1717,1698,53,40,13,8,47,43,3,3,60,63,50,55,2,1,0,2,1,0,2,0,5,5,54,59,5,5,3,4,1,0,2,0
050,33,001,New Hampshire,Belknap County,1,4,3462,1830,1632,1715,1559,20,15,3,1,20,15,0,1,72,41,1784,1599,56,36,17,8,50,33,3,2,1768,1577,1663,1514,18,10,2,0,20,15,0,0,65,38,1727,1551,50,28,12,7,48,33,3,1,62,55,52,45,2,5,1,1,0,0,0,1,7,3,57,48,6,8,5,1,2,0,0,1
050,33,001,New Hampshire,Belknap County,1,5,3066,1578,1488,1484,1427,20,7,9,2,28,16,0,0,37,36,1521,1461,42,24,17,11,36,29,0,1,1524,1448,1443,1393,18,6,6,0,26,16,0,0,31,33,1474,1424,36,20,12,9,33,29,0,1,54,40,41,34,2,1,3,2,2,0,0,0,6,3,47,37,6,4,5,2,3,0,0,0
050,33,001,New Hampshire,Belknap County,1,6,3405,1778,1627,1695,1551,24,8,3,10,26,28,0,2,30,28,1723,1577,32,18,17,25,37,35,3,3,1736,1587,1664,1519,19,7,1,7,26,28,0,0,26,26,1688,1543,25,16,12,21,37,35,3,1,42,40,31,32,5,1,2,3,0,0,0,2,4,2,35,34,7,2,5,4,0,0,0,2
050,33,001,New Hampshire,Belknap County,1,7,3374,1730,1644,1655,1581,23,10,8,4,24,25,3,0,17,24,1670,1604,30,21,15,14,30,33,4,0,1674,1608,1611,1554,17,9,5,4,24,24,0,0,17,17,1626,1570,24,16,12,10,30,31,1,0,56,36,44,27,6,1,3,0,0,1,3,0,0,7,44,34,6,5,3,4,0,2,3,0
050,33,001,New Hampshire,Belknap County,1,8,3611,1720,1891,1649,1812,22,10,10,4,17,42,0,2,22,21,1671,1833,30,15,22,14,21,47,1,4,1661,1843,1606,1771,13,8,7,3,17,41,0,0,18,20,1624,1791,18,12,17,13,21,46,1,2,59,48,43,41,9,2,3,1,0,1,0,2,4,1,47,42,12,3,5,1,0,1,0,2
050,33,001,New Hampshire,Belknap County,1,9,3522,1759,1763,1678,1665,34,9,10,1,18,65,4,0,15,23,1691,1686,40,13,18,14,20,72,5,2,1702,1734,1634,1639,32,7,5,1,18,65,3,0,10,22,1643,1659,35,10,11,13,20,72,3,2,57,29,44,26,2,2,5,0,0,0,1,0,5,1,48,27,5,3,7,1,0,0,2,0
050,33,001,New Hampshire,Belknap County,1,10,3808,1901,1907,1835,1837,23,11,4,8,17,26,2,2,20,23,1855,1857,26,17,17,22,21,30,3,5,1867,1870,1807,1807,22,8,4,7,16,25,1,2,17,21,1824,1826,24,13,16,20,18,28,2,4,34,37,28,30,1,3,0,1,1,1,1,0,3,2,31,31,2,4,1,2,3,2,1,1
050,33,001,New Hampshire,Belknap County,1,11,4375,2123,2252,2057,2168,15,8,5,11,27,48,0,0,19,17,2075,2185,16,11,20,23,31,51,2,1,2098,2230,2037,2150,10,6,5,11,27,48,0,0,19,15,2055,2165,11,8,20,23,31,49,2,1,25,22,20,18,5,2,0,0,0,0,0,0,0,2,20,20,5,3,0,0,0,2,0,0
050,33,001,New Hampshire,Belknap County,1,12,5477,2732,2745,2673,2672,28,8,6,3,11,38,0,0,14,24,2686,2693,29,11,19,22,11,42,1,3,2699,2715,2644,2643,25,8,5,3,11,38,0,0,14,23,2657,2663,26,10,18,21,11,42,1,3,33,30,29,29,3,0,1,0,0,0,0,0,0,1,29,30,3,1,1,1,0,0,0,0
050,33,001,New Hampshire,Belknap County,1,13,5701,2781,2920,2712,2860,14,3,11,6,24,25,0,2,20,24,2732,2883,18,8,27,23,24,27,0,3,2770,2902,2706,2844,11,3,11,6,24,24,0,2,18,23,2724,2866,13,7,27,23,24,26,0,3,11,18,6,16,3,0,0,0,0,1,0,0,2,1,8,17,5,1,0,0,0,1,0,0
050,33,001,New Hampshire,Belknap County,1,14,5002,2472,2530,2427,2476,4,4,10,8,15,20,0,2,16,20,2442,2495,6,7,25,25,16,22,0,3,2461,2510,2416,2459,4,4,10,8,15,20,0,2,16,17,2431,2475,6,5,25,23,16,22,0,3,11,20,11,17,0,0,0,0,0,0,0,0,0,3,11,20,0,2,0,2,0,0,0,0
050,33,001,New Hampshire,Belknap County,1,15,4080,1988,2092,1953,2049,5,6,10,6,8,17,0,0,12,14,1965,2063,6,7,20,18,9,18,0,0,1976,2078,1943,2036,4,5,10,6,8,17,0,0,11,14,1954,2050,4,6,20,18,9,18,0,0,12,14,10,13,1,1,0,0,0,0,0,0,1,0,11,13,2,1,0,0,0,0,0,0
050,33,001,New Hampshire,Belknap County,1,16,2520,1262,1258,1247,1239,1,2,5,1,4,8,0,0,5,8,1252,1247,2,3,8,7,5,9,0,0,1257,1245,1243,1226,1,2,5,1,4,8,0,0,4,8,1247,1234,2,3,7,7,5,9,0,0,5,13,4,13,0,0,0,0,0,0,0,0,1,0,5,13,0,0,1,0,0,0,0,0
050,33,001,New Hampshire,Belknap County,1,17,1440,665,775,644,763,3,2,3,1,7,2,0,0,8,7,652,770,4,3,10,5,8,3,0,1,663,767,642,755,3,2,3,1,7,2,0,0,8,7,650,762,4,3,10,5,8,3,0,1,2,8,2,8,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
050,33,001,New Hampshire,Belknap County,1,18,1475,581,894,570,883,2,0,2,2,3,3,0,0,4,6,574,889,2,2,4,6,4,3,1,0,575,886,566,876,2,0,2,2,3,2,0,0,2,6,568,882,2,2,3,6,4,2,0,0,6,8,4,7,0,0,0,0,0,1,0,0,2,0,6,7,0,0,1,0,0,1,1,0
